tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating
tt10719962,Intern-in-Chief,2019,48,Family,6.7
tt13644550,President Joe Biden: Not Your Average Joe,2021,60,Biography,2.6
tt0055509,El tejedor de milagros,1962,95,Drama,6.9
tt0368801,In Smog and Thunder,2003,46,Comedy,7.0
tt9728368,Dagli Occhi dell'Amore,2019,90,Romance,4.0
tt1519331,When I Was Small,1968,70,Drama,8.0
tt0280660,Family,2001,91,Drama,7.6
tt4247724,Joey: The Man Who Conquered the TT,2013,56,Documentary,7.2
tt4816366,Marty in Transit,2018,90,Thriller,4.3
tt1085518,The Hiding,2009,90,"Horror,Thriller",6.4
tt1849755,Die Mondverschwörung,2011,86,"Comedy,Documentary,News",7.5
tt5329134,Healing Scars,2018,73,"Action,Documentary,Sport",6.0
tt2323264,The Deflowering of Eva van End,2012,98,Drama,6.5
tt5156530,Fanarchy,2015,88,Documentary,6.8
tt3503094,To the Flame,2017,90,"Comedy,Thriller",9.3
tt5303564,Paparazzi,2015,110,"Action,Drama,Romance",5.6
tt0495910,Ultima Thule - Eine Reise an den Rand der Welt,2005,90,Drama,6.1
tt0093334,The Fight for the Red Cow,1987,85,Comedy,4.8
tt0079843,Saint Jack,1979,112,Drama,7.0
tt12362248,Christmas vs. The Walters,2021,102,"Comedy,Drama,Family",4.2
tt0071415,Devil's Possessed,1974,95,"Adventure,Horror",4.4
tt0235608,The Batwoman,1968,80,"Adventure,Horror,Sci-Fi",4.7
tt0077880,Lulu,1978,95,"Drama,Music,Musical",6.5
tt2363349,Trust Me,2014,85,Drama,6.4
tt13780836,Real Paranormal Activity,2020,46,Horror,2.0
tt3056820,A Journey of Samyak Buddha,2013,127,Drama,8.1
tt0178708,Life and Death,1980,83,Drama,4.4
tt0246942,Sookha,1983,119,Drama,7.2
tt0435723,Retribution,2005,90,Thriller,6.1
tt14524436,Little Palestine (Diary of a Siege),2021,89,Documentary,7.7
tt4190244,Seizer,2019,140,"Action,Romance,Thriller",6.8
tt0469973,Something Better,2003,106,"Comedy,Drama",7.2
tt0041550,A Kiss in the Dark,1949,87,Comedy,6.0
tt1174730,City Island,2009,104,"Comedy,Drama",7.4
tt0039777,Road to the Big House,1947,74,"Crime,Drama",6.6
tt0065454,The Boat on the Grass,1971,90,Drama,5.8
tt10423214,Doppel,2020,84,Horror,3.8
tt3430548,Away,2016,105,"Crime,Drama",6.7
tt0059579,Blood at Sundown,1965,90,"Adventure,Western",5.2
tt0278094,The Three Abduls,1964,113,Comedy,7.9
tt6220406,Gam man da song si,2017,105,"Comedy,Horror",4.6
tt0490527,The Thirst,2006,88,Horror,4.0
tt0325112,The Boy Kumasenu,1952,60,Drama,5.5
tt8089548,Unserious Hero,2018,68,Comedy,4.7
tt0174330,Venus Beauty Institute,1999,105,"Comedy,Drama,Romance",6.3
tt6132490,Mrs K,2016,97,"Action,Crime,Drama",5.5
tt0271648,Mrigaya,1989,142,"Adventure,Drama",8.0
tt0260965,In Search of Angels,1994,60,Documentary,7.8
tt3517192,Ohm Shanthi Oshaana,2014,136,"Comedy,Romance",7.7
tt0171753,Sluzbeni polozaj,1964,98,Drama,8.2
tt1522145,Best of Times,2009,117,"Drama,Romance",6.9
tt2101497,Unleashed! A Dog Dancing Story,2014,83,"Comedy,Documentary,Drama",7.0
tt1573478,Paleri Manikyam: Oru Pathirakolapathakathinte Katha,2009,155,"Crime,Drama,History",7.7
tt5630484,Island Soldier,2017,85,Documentary,8.2
tt0080762,From Mao to Mozart: Isaac Stern in China,1979,84,"Documentary,Music",7.5
tt0216603,Bør Børson II,1976,101,Comedy,5.2
tt0084901,Big Shar,1983,96,"Action,Drama,Romance",7.4
tt3686278,Blue Demon,2014,70,"Horror,Sci-Fi",4.0
tt0089194,Geraftaar,1985,167,"Action,Drama",6.0
tt0770745,The Empty Acre,2007,103,Horror,4.2
tt0170822,Zhena ushla,1980,89,Drama,7.7
tt0773138,Always Yours,2007,109,Drama,6.1
tt0317543,Galyon,1980,92,Action,5.4
tt1330047,The Outsiders,2009,75,Documentary,6.7
tt0246405,27 Missing Kisses,2000,98,"Comedy,Drama,Romance",6.6
tt0200235,Il turno,1981,95,Comedy,6.1
tt0045497,Alles für Papa,1953,90,Comedy,7.1
tt0064118,The Damned,1969,156,"Drama,War",7.4
tt3546088,Queers in the Kingdom: Let Your Light Shine,2014,74,"Documentary,History",6.9
tt0037154,Opfergang,1944,98,Drama,6.7
tt0063555,The Color of Pomegranates,1969,79,"Biography,Drama,History",7.6
tt1298640,Beijing Punk,2010,85,Documentary,8.0
tt7117812,Volta,2017,105,Comedy,5.0
tt4419022,The Dinkytown Uprising,2015,96,"Biography,Documentary,History",7.6
tt2399354,Jerry & Maggie: This Is Not Photography,2012,94,"Biography,Documentary",8.6
tt1754194,Railway Spine,2016,105,"Crime,Drama,War",6.5
tt1972571,A Most Wanted Man,2014,122,"Crime,Drama,Thriller",6.8
tt3097010,Smejdi,2013,78,Documentary,7.5
tt1112830,Die Spieler,2007,86,Drama,9.2
tt1492976,At Noon,1978,103,"Crime,Drama",6.4
tt0236361,Karagouna,1961,82,"Drama,Romance",4.2
tt11306250,Raiders of the Wu Gorge,2019,80,Fantasy,6.0
tt13891048,O Sonho do Inútil,2021,76,Documentary,7.3
tt0139715,Viettelysten tie,1955,77,Drama,5.2
tt7574336,Lambda Pi,2018,68,"Documentary,Music",8.3
tt0252589,Kanli Nigar,1981,81,"Comedy,Drama",7.1
tt0063576,Black Jesus,1968,89,Drama,6.5
tt0181602,The Item,1999,100,"Action,Comedy,Crime",2.7
tt9052832,.44,2019,114,"Crime,Drama,Thriller",7.0
tt0064585,Letters from Stalingrad,1972,80,Drama,6.2
tt0097737,Leviathan,1989,98,"Adventure,Horror,Mystery",5.8
tt0103939,Chaplin,1992,143,"Biography,Comedy,Drama",7.5
tt0120329,Tic Tac,1997,96,"Drama,Thriller",6.7
tt9147678,La paura trema contro,2019,74,"Horror,Sci-Fi,Thriller",2.8
tt1584701,Guido Superstar: The Rise of Guido,2010,88,Comedy,5.3
tt0186544,Siamo tutti pomicioni,1963,100,Comedy,5.5
tt1943869,"Was weg is, is weg",2012,84,"Comedy,Drama",6.2
tt5794222,Faroeste,2015,120,Western,7.2
tt0099858,Alexandria: Again and Forever,1989,100,Drama,6.5
tt0416493,The Easy Virtue,1992,109,Thriller,3.1
tt6788930,The Little Match Girl,2017,71,Drama,6.4
tt0164934,Tian guo en chou,1987,105,"Action,Drama,History",7.8
tt0281071,Pistoleros de la frontera,1967,90,"Action,Adventure,Drama",7.0
tt0078729,And I'll Run to the Ends of the Earth,1979,74,"Drama,Family",7.0
tt0805495,Blocked,2006,97,Drama,6.2
tt1639402,Mancattan,2009,91,"Comedy,Romance",5.5
tt10077856,Beyond the Fear of Singing,2019,90,"Documentary,Music",9.4
tt0084635,Scandale,1982,81,"Comedy,Drama",5.5
tt3978090,Ruthe: Shit Happens,2013,111,Comedy,9.0
tt0250745,Sri Krishna Deva Raya,1970,216,"Drama,History",8.9
tt6396074,The Mercy of the Jungle,2018,91,"Drama,War",6.3
tt15565704,A Naija Christmas,2021,121,"Comedy,Drama,Romance",4.9
tt0404287,Off the Straight and Narrow,1999,63,Documentary,6.9
tt0065478,Blood Mania,1970,81,Horror,4.0
tt2403938,Out of the Woods: Life and Death in Dirty Dave's Homeless Camp,2012,94,"Crime,Documentary,Drama",8.5
tt6079516,I See You,2019,98,"Crime,Drama,Horror",6.8
tt0071844,Till Marriage Do Us Part,1974,110,Comedy,6.7
tt3956540,"We Are Fucked, Sunshine!",2015,61,Documentary,5.8
tt0096120,Slipping Into Darkness,1988,87,Thriller,4.0
tt0040240,Le coeur sur la main,1948,95,Comedy,5.8
tt2551428,Lasting,2013,95,"Drama,Romance",5.2
tt4115896,Nuntius,2014,60,Sci-Fi,7.1
tt0079277,He Never Gives Up,1979,110,"Biography,Drama",6.6
tt0063781,The Violent Enemy,1967,94,"Crime,Drama,Thriller",6.5
tt0059281,The Hour and Turn of Augusto Matraga,1965,109,Drama,7.7
tt9382358,Queen of the Andes,2020,96,Drama,7.3
tt8845840,Serdtse mira,2018,124,Drama,6.7
tt1209319,Everyman's War,2009,104,"Biography,Drama,War",5.1
tt6964538,The Man Who Stole Banksy,2018,93,Documentary,6.2
tt2953652,Nothing in Los Angeles,2013,90,"Comedy,Drama,Romance",6.8
tt0477080,Unstoppable,2010,98,"Action,Thriller",6.8
tt18690252,Our Bodies Are Your Battlefields,2021,100,Documentary,6.8
tt20255040,Manifesto,2022,89,Documentary,7.4
tt0179687,Bomb at 10:10,1967,88,War,4.8
tt4938292,Ekaj,2015,80,"Crime,Drama",5.7
tt0150405,Drylanders,1962,69,"Drama,Family,Western",6.5
tt2403003,Street Fight,2012,70,"Action,Drama",7.4
tt3985616,Beyond Punishment,2015,98,"Crime,Documentary,Drama",7.1
tt6085362,Decanted.,2016,82,Documentary,5.7
tt11442852,Jang-Gae: The Foreigner,2020,107,Drama,6.3
tt0358067,Ram Tera Desh,1984,140,Drama,5.8
tt0336253,Dead Inn,1997,86,Horror,4.7
tt0179686,Bomb in the High Street,1963,60,Drama,6.4
tt3212670,Private Life,2012,90,"Drama,Thriller",5.7
tt8699286,L'esprit de famille,2019,90,"Comedy,Drama",5.3
tt6444398,Gangster,2015,99,"Action,Thriller",6.0
tt0285423,Abolition,1988,153,Documentary,7.5
tt2017551,Meeting on the Stairs,2012,72,"Drama,Romance",8.6
tt0059233,Glos ma prokurator,1965,73,Drama,5.7
tt1890455,Lost Lake,2012,85,"Horror,Thriller",3.4
tt0232994,Zornige Küsse,2000,97,Drama,5.7
tt0154752,Kyûketsu-ga,1956,89,"Horror,Thriller",6.0
tt0376717,Gold Diggers,2003,90,"Comedy,Crime",3.0
tt0078499,Das Wirtshaus der sündigen Töchter,1978,86,Comedy,3.3
tt1873575,Lun Lun the Flower Girl,2011,85,Animation,6.8
tt0201422,Wind of Hate,1954,83,Drama,5.2
tt0246926,Shree Krishna Leelai,1977,130,Drama,6.7
tt0480919,Monamour,2005,104,Drama,5.2
tt0070113,Girls Are for Loving,1973,95,"Crime,Drama",5.2
tt0179988,Morskoy batalion,1946,91,"Drama,War",6.6
tt1678052,Mosquito-Man,2013,79,"Action,Adventure,Comedy",4.9
tt6797464,Al Hanakeesh,1986,100,Crime,4.8
tt0072402,Where the Red Fern Grows,1974,97,"Drama,Family",6.8
tt2979414,60 Going on 12,2013,85,Comedy,5.3
tt8359858,Racket,2018,122,Drama,7.4
tt0254325,Comedy of Innocence,2000,100,"Drama,Fantasy,Mystery",6.6
tt1069226,Down to the Dirt,2008,117,Drama,5.0
tt0206117,Manolito Four Eyes,1999,89,"Comedy,Family",6.1
tt0759940,A Taste of Jupiter,2005,97,Romance,5.5
tt1270120,Transfer,2010,93,"Drama,Sci-Fi",6.7
tt7952850,Final Transit,2019,110,Sci-Fi,2.4
tt3362670,Sink,2018,85,Drama,7.0
tt2630300,To Jennifer,2013,76,"Horror,Thriller",5.2
tt0053997,Kiss Me Baby,1957,88,"Comedy,Musical",4.1
tt0071950,Footprints on the Moon,1975,96,"Horror,Mystery,Thriller",6.6
tt1696197,Wuss,2011,97,Comedy,7.2
tt6135050,Snow Woman,2016,95,Mystery,7.0
tt0090356,Young Lady Chatterley II,1985,86,Drama,4.3
tt0043261,Attention! Bandits!,1951,90,"Drama,War",6.4
tt0312297,10 Attitudes,2001,87,"Comedy,Drama",4.9
tt0452633,Happy as One,2006,97,"Comedy,Drama,Romance",7.1
tt3458312,Il giardino del sonno,2002,70,Horror,3.8
tt10425358,Entrapped: a day of terror,2019,73,Thriller,4.9
tt14289862,Go to Kill,2021,95,Comedy,7.4
tt0035902,Freunde,1945,88,"Drama,Romance",7.0
tt0314633,El secuestro de los cien millones,1980,95,"Adventure,Comedy,Family",5.8
tt1183705,We Are Wizards,2008,79,Documentary,5.5
tt5797094,Mattress Men,2016,81,"Comedy,Documentary,Drama",8.2
tt0179641,The Year 01,1973,90,Comedy,6.2
tt0086562,One Could Laugh in Former Days,1983,110,"Comedy,Drama",6.9
tt8041274,The Significant Other,2018,109,Drama,7.5
tt2465620,A Simple Love Story,2012,104,"Drama,Romance",4.6
tt0136350,The World Has Gone Mad...,1967,90,"Comedy,Romance",4.3
tt11509538,Haunted Hills,2020,102,Horror,7.4
tt1684546,5th of a Degree,2012,90,"Crime,Drama",5.8
tt0080082,Vasárnapi szülök,1980,106,Drama,7.1
tt1525590,You People,2010,78,Comedy,6.1
tt0100070,Xuxa in Crystal Moon,1990,90,"Comedy,Family,Fantasy",4.4
tt3112556,Second Chances,2013,50,Family,7.7
tt3650290,The Snake Brothers,2015,106,"Comedy,Drama",7.0
tt5676698,The Long Way Home: Making the Martian,2016,80,Documentary,8.1
tt1031606,The Life of Lucky Cucumber,2009,80,Comedy,6.2
tt0114112,Like It Never Was Before,1995,108,"Drama,Romance",6.4
tt2962362,Lucrezia Borgia,2013,184,Music,8.3
tt8805374,The Daughters of Fire,2018,115,Drama,4.9
tt0230283,"Helyfoglalás, avagy a mogyorók bejövetele",2000,82,Comedy,6.3
tt0042991,Spy Hunt,1950,74,"Action,Crime,Drama",6.7
tt7095476,Waiting for Anya,2020,109,"Drama,Thriller,War",6.0
tt0038186,Trail to Vengeance,1945,54,Western,5.8
tt0487092,Who the #$&% Is Jackson Pollock?,2006,74,Documentary,7.0
tt0078222,Seeta Aur Geeta,1972,162,"Adventure,Comedy,Drama",6.9
tt8286090,Promised,2019,97,"Drama,Romance",5.7
tt0304072,The Dog of Flanders,1997,93,"Animation,Drama,Family",7.7
tt15559316,En la mira,2022,85,Thriller,5.5
tt0061658,Festival,1967,95,"Documentary,Music",7.5
tt15457994,Extra Pen,2021,63,"Comedy,Drama",8.1
tt0210240,Public Enemy,1999,87,Documentary,6.0
tt0077391,Inheritance,1978,94,Drama,5.7
tt4781490,What Was Ours,2016,79,"Documentary,History,War",7.9
tt0236438,Llamas contra el viento,1956,95,"Drama,Romance",5.0
tt6570606,"Vedete, sono uno di voi",2017,76,"Biography,Documentary",6.8
tt1271973,The Forgotten Woman,2008,88,Documentary,7.0
tt4587656,The Star,2017,86,"Adventure,Animation,Comedy",6.2
tt0058164,The Guest,1963,105,Drama,7.1
tt0282006,Miyamoto Musashi,1968,84,"Action,Adventure,Drama",6.1
tt0949861,Village People Radio Show,2007,72,Documentary,7.2
tt0044706,High Noon,1952,85,"Drama,Thriller,Western",8.0
tt0054282,Schön ist die Liebe am Königssee,1961,83,Comedy,4.2
tt13795322,The Witch of Kings Cross,2020,75,Documentary,6.3
tt2786412,And This Is Free,1965,50,Documentary,7.5
tt7476652,Gang Tie Fei Long Zhi Zai Jian Ao Te Man,2017,89,Animation,4.7
tt0048467,Para vestir santos,1955,78,Drama,7.2
tt0412461,Asylum,2007,90,"Horror,Thriller",7.0
tt1756756,"Storm Surfers, Dangerous Banks",2008,46,"Adventure,Documentary",7.9
tt0372761,Child of Sorrow,1956,119,"Crime,Drama",6.9
tt7457162,Sarajevo March,2017,86,Documentary,6.8
tt0094669,Appointment with Death,1988,102,"Crime,Drama,Mystery",6.1
tt3890902,Lucky,2016,89,"Action,Crime,Drama",5.1
tt0035461,Tough As They Come,1942,61,Drama,6.4
tt1176911,Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,97,"Action,Comedy,Drama",5.8
tt0428294,El cantor,2005,90,Drama,6.2
tt4079630,Brian on the Boulevard: The Story of a Hollywood Hustler,2006,90,Documentary,9.4
tt13058330,Ölü Ekmegi,2019,103,Drama,6.6
tt3001484,Syn polka,1981,135,War,7.2
tt1078605,You're in Trouble,2007,84,Comedy,7.1
tt1329345,Forgetful Not Forgotten,2009,58,Documentary,8.2
tt0296190,Seni sevmek kaderim,1970,97,"Crime,Romance",7.1
tt0098086,Peter och Petra,1989,76,Family,4.9
tt8067498,Modada Mareyalli,1991,143,Action,7.8
tt0121927,Los árboles mueren de pie,1951,86,"Comedy,Drama",7.5
tt0127726,Parviyat kurier,1968,91,"Drama,History",6.6
tt0139956,Cuestión de fe,1995,89,Drama,7.1
tt0371280,Crimson Gold,2003,97,"Crime,Drama,Thriller",7.4
tt0925131,Tappu Chesi Pappu Koodu,2002,147,"Comedy,Drama",5.8
tt0035273,Rubber Racketeers,1942,67,Drama,5.5
tt9209662,Cursed forest,2018,63,"Horror,Thriller",8.6
tt0186864,Behind the Nudist Curtain,1964,71,Documentary,5.4
tt13831544,Ash & Dust,2022,85,"Crime,Thriller",4.0
tt4651472,A Thin Wall,2015,65,Documentary,8.9
tt0291439,Redondo,1986,90,Drama,5.8
tt0247597,Father Will Beat Me Anyway,1980,90,Comedy,6.4
tt0069338,"Szerokiej drogi, kochanie",1972,95,Drama,5.1
tt2139919,Gimme the Loot,2012,79,"Comedy,Crime,Drama",6.6
tt3105570,The True Story of the Wonderful Wizard of Oz,2011,60,Biography,6.8
tt15770326,DRE7MS,2021,83,"Drama,Fantasy,Romance",8.9
tt1743233,An Ordinary Family,2011,93,"Comedy,Drama",6.4
tt0077797,Khatta Meetha,1978,128,"Comedy,Drama",7.5
tt5256722,He Even Has Your Eyes,2016,95,Comedy,6.2
tt0078732,Action,1980,121,Drama,4.6
tt2301157,Shoshurbari Zindabad,2002,160,"Comedy,Drama,Romance",6.0
tt2065967,How to Re-Establish a Vodka Empire,2012,75,"Documentary,History",6.2
tt1937372,The Fourth Noble Truth,2014,87,"Drama,Romance",6.5
tt0133240,Treasure Planet,2002,95,"Adventure,Animation,Family",7.2
tt0304008,Film School Confidential,2002,82,"Comedy,Drama",6.3
tt5769414,Mumon: The Land of Stealth,2017,120,"Action,Romance",6.6
tt13368304,Anima,2020,80,Drama,6.8
tt9215778,Demon Catcher,2018,77,"Comedy,Fantasy",7.8
tt4956378,Parapancha,2016,139,"Comedy,Romance",5.8
tt14395688,Hampton's Legion,2021,80,"Action,War",2.2
tt0237094,Chenkol,1993,163,"Action,Drama",7.8
tt2101518,Da lang tao sha,1964,124,Drama,6.6
tt0091971,Sleepwalk,1986,78,"Drama,Fantasy",6.0
tt5766952,La ilusión de Noemí,2016,96,Family,5.7
tt1998284,Molla Barir Bou,2005,156,"Comedy,Drama,Family",6.9
tt10374070,Muerte en Léon. Caso Cerrado,2019,88,Documentary,5.9
tt7936092,Black Snake: The Legend of Black Snake,2019,82,"Action,Comedy",4.7
tt0377094,Moi et mon blanc,2003,97,Comedy,6.7
tt8688048,Cinderella: The Enchanted Beginning,2018,70,Family,2.9
tt0429687,The Black Shoe Drifter,2004,105,Drama,4.9
tt0879405,Harm's Way,2008,82,Thriller,5.2
tt2006691,Beatboxing: The Fifth Element of Hip Hop,2011,55,Documentary,8.0
tt6101700,Ordonka,1993,51,"Biography,Documentary",6.8
tt3446426,Time Pass,2014,143,"Comedy,Fantasy,Romance",7.6
tt1023502,Living with the Tudors,2007,83,Documentary,8.8
tt3017144,Gui hou duan hun dao,1976,86,"Action,Adventure",4.2
tt21432050,Anikalupo,2022,142,"Drama,Fantasy",5.4
tt2004331,Queen of Media,2011,147,Biography,7.3
tt15338818,Razzouk Tattoo,2021,68,Documentary,6.3
tt4697148,Letniye sny,1973,75,"Comedy,Music",5.0
tt6502956,Yucatán,2018,129,"Adventure,Comedy,Romance",5.6
tt1980033,For Love's Sake,2012,133,"Musical,Romance",6.4
tt3514866,The Story of the Bee Gees,2011,45,"Documentary,Music",6.4
tt0073635,Red Sien,1975,108,"Drama,Music,Romance",6.2
tt1233464,The Moonlight of Seoul,2008,123,Drama,5.6
tt0109311,"I've Got You, Babe!!!",1994,92,"Comedy,Drama",6.9
tt5232494,Exorcism: Haunted Child,2015,90,"Drama,Horror",5.5
tt2145829,Robot Overlords,2014,90,"Action,Adventure,Sci-Fi",4.6
tt3223822,Oil & Water,2014,78,"Action,Biography,Documentary",9.0
tt5575976,Dukot,2016,95,"Action,Crime,Drama",5.9
tt0104812,Map of the Human Heart,1992,109,"Adventure,Drama,Romance",7.0
tt21816560,A Cooler Climate,2022,75,Documentary,7.0
tt1171260,Prosze slonia,1979,63,Animation,6.5
tt5906392,Thondi Muthalum Driksakshiyum,2017,135,"Crime,Drama,Thriller",8.1
tt6515200,Two Heads Creek,2019,85,"Comedy,Horror,Thriller",5.3
tt0842929,Paranoid Park,2007,85,"Crime,Drama,Mystery",6.6
tt5271264,The Free Man,2016,84,"Action,Documentary,Sport",6.4
tt0096950,Blood Nasty,1989,80,"Comedy,Horror",4.0
tt0188757,Kill by Inches,1999,80,"Fantasy,Horror,Thriller",5.5
tt0044433,The Executioner of Lille,1952,86,"Action,Adventure,Drama",6.3
tt0385605,Cold Harbor,2003,98,Drama,6.7
tt0471568,Aphelium,2005,70,Drama,7.5
tt5397532,El cruce de la pampa,2016,88,"Adventure,Drama,Fantasy",6.4
tt0364733,Veedevadandi Babu,1997,138,Comedy,6.4
tt0923904,Shisei: ochita jorôgumo,2007,96,Drama,6.3
tt4494382,Condorito: The Movie,2017,88,"Adventure,Animation,Comedy",5.3
tt9326498,Bitter Years,2019,112,"Biography,Drama",5.6
tt5162458,Poison Flower,2015,60,Documentary,5.8
tt1282139,Cars of the Revolution,2008,115,Drama,8.0
tt6670074,Red Snow,2019,100,Drama,4.6
tt0197418,Dyo modernoi glentzedes,1971,91,Comedy,4.8
tt0290592,Les enfants de Néant,1968,45,Documentary,6.9
tt0119688,"Moi fatigué debout, moi couché",1997,90,Drama,4.6
tt13045710,The House of the Silent Bat,2020,186,"Horror,Thriller",7.8
tt2647078,Leaving D.C.,2012,77,"Horror,Mystery",6.1
tt3092016,Hollywont,2013,87,Comedy,3.7
tt0161006,Work and Freedom,1959,87,Comedy,4.8
tt0089802,"Pervola, sporen in de sneeuw",1985,95,Drama,7.3
tt1841476,12 ton. Oni tam wszyscy sa,2008,54,Documentary,7.1
tt0037004,Land of the Outlaws,1944,56,Western,5.8
tt1210061,From Bandung with Love,2008,80,"Drama,Romance",6.6
tt0102072,The Human Shield,1991,88,"Action,Drama,War",4.4
tt3397556,Lost After Dark,2015,89,Horror,4.8
tt1825772,Predatory Instinct,2011,94,Horror,1.8
tt14643404,Blood of the Blue,2021,98,"Adventure,Drama,Family",6.5
tt0093531,Mon cas,1986,92,"Drama,Fantasy",6.7
tt15431128,Bolsonaro e Adélio - Uma Fakeada no Coração do Brasil,2021,104,Documentary,6.4
tt0045623,Child's Play,1954,68,"Comedy,Sci-Fi",5.4
tt5312370,"7 rzeczy, których nie wiecie o facetach",2016,110,Comedy,4.6
tt4200198,Back in the No,2021,102,Drama,3.7
tt4534886,Making Out,2016,85,"Comedy,Romance",4.8
tt2308943,"Tchadar, le chemin des glaces",2007,52,Documentary,8.0
tt1742078,Mrs. Carey's Concert,2011,95,"Documentary,Drama,Family",7.1
tt0111574,The Upstairs Neighbour,1995,90,"Comedy,Drama,Horror",6.6
tt9337518,Gossamer Folds,2020,96,Drama,7.5
tt1509638,Wandering Streams,2010,94,Drama,6.6
tt0298124,Rebeldía,1975,90,Comedy,5.6
tt1212436,The Back-up Plan,2010,104,"Comedy,Romance",5.3
tt0466776,Elvis & James,1989,103,"Comedy,Musical",7.8
tt0077120,Operation 'The Bus',1978,94,"Action,Crime,Drama",7.4
tt2137910,El Charles Bronson chileno: o idénticamente igual,1981,70,Documentary,6.8
tt0081315,Patricia,1980,101,"Comedy,Mystery",4.1
tt2488788,The Strange and Unusual,2014,97,Comedy,5.5
tt0080996,Claws of the Eagle,1980,97,"Action,Comedy",5.9
tt6144532,Sdayotsya dom so vsemi neudobstvami,2016,91,Comedy,5.8
tt1640711,A Few Best Men,2011,97,"Comedy,Romance",5.6
tt1245489,All Around Us,2008,140,Drama,7.6
tt0116387,Gallivant,1996,100,Documentary,6.9
tt11300452,The Peppercorns and the Secret of the Deep Sea,2020,94,"Action,Adventure,Comedy",6.4
tt3629834,Jamaican Mafia,2015,146,Crime,5.1
tt12747222,Dear Nathan: Thank You Salma,2022,112,"Drama,Romance",7.2
tt0832517,Black Sheep,2006,94,Comedy,6.5
tt2713778,Cathedrals of Culture,2014,165,Documentary,6.9
tt0074186,Bartleby,1976,96,Drama,7.9
tt0777802,El Caco,2006,92,Comedy,5.8
tt0284469,At the End of the Century,2000,100,"Crime,Thriller",5.9
tt3004140,"Love City, Jalalabad",2013,99,"Documentary,Drama,Romance",7.5
tt0188786,Kung Fu Genius,1979,91,"Action,Comedy",6.1
tt0249153,Shelter in the Storm,1987,90,"Drama,Family",9.5
tt5229062,Joyful Journeys,2018,85,Drama,7.3
tt7279640,Home of the Brave,2020,104,Drama,4.6
tt0461910,Bolletjes blues!,2006,92,"Music,Musical,Romance",5.5
tt4817466,Zilla and Zoe,2017,104,Comedy,4.8
tt6737518,Stray Bullet,2018,72,"Crime,Documentary",6.1
tt0296846,Senza filtro,2001,95,"Action,Comedy,Drama",5.3
tt0214841,Karz,1980,159,"Action,Musical,Romance",7.4
tt0345412,Hula mo huli ko,2002,101,"Action,Comedy",7.9
tt1337447,Antes de morir piensa en mí.,2008,98,Drama,5.4
tt1698499,DOS: A Love Story in Reverse,2011,97,"Drama,Fantasy,Romance",5.5
tt2751390,Life of Riley,2014,108,"Comedy,Drama,Romance",6.0
tt0052233,The Square Peg,1958,85,"Comedy,War",6.8
tt6609042,Bamy,2017,100,Horror,4.8
tt6079160,"Footprints, the Path of Your Life",2016,89,Documentary,6.2
tt0040246,Corridor of Mirrors,1948,105,"Drama,Mystery",6.5
tt3815114,Esteghlalish Blue Vol.1,2009,70,"Documentary,Sport",9.8
